year,filename,clean_text
1970,1970_RedNational-0093.txt,thursday 25 june friday 26 june 176th day 189 days come 1970 1970 177th day 188 days come sunny clear cool john raced johncathy voluntered work 7 dropped bud office redd house laundry drove motherlorain watched mancini cancert t. get ride home mrs. struble blassom johnkaren visited mr. pistell little awhile got ornery bud came back home packed lunch tell little dadchuck left ported played kitten play golf cathydole shopped phaebe still mot home guess materiel visited together 's gone good really n't get much done cathybill go ball game john rared clean ed ate went karendad came 7 hanked port ironed read
1970,1970_RedNational-0094.txt,saturday 27 jume sunday 28 june fitth sunday trinity 178th day 187 days come 1970 119th day 186 days come 1970 beautiful clear sunny cool john got late sunny pleasant work early cathydad dadjohn long time drove aurora country club see left karens cleveland open grand day read paper saw saundershill trevino knudsen yard work dad listened borasweiskoff etc cathy tore golf match afternoon store get steak piter watchets brought chinise food tadfondue party john came dinner bad mood bighen cathytad 's mixed bay think took disport via rapid upsetting got dressed got home late bill came went wiseleys dinner patchets got mess dishes cleaned janetherbe mann brubys tooles disliked much leral arrived shamps positive way walked water fight john much home talked til late john played wine asleep porch diamond jims got home late hgh cathyjanet talked til 5 janet night
1970,1970_RedNational-0095.txt,monday 29 june tuesday 30 june st. pater aposs 180th day 185 days come 1970 1970 191st day 184 days come rushed dr. hare johnjanet slept late bud went early 's daing fine contacts really got lot done noon hat sticky john went shopped washing hung early cathy went volunteer changed beds afternoon shopped noble took kay patchet lunch pald bills cought accounts margeella le along went early check went fowlers mill things a.k got dinner pleasant visit cathy cathy raced ball game janetsaltys double went severance near johnrobs 24th bike rode johnkaren dad went hit golf ball july concert washkewicz danny fuller tom stopped moores came back visit took clothes sadas visit john finished work late karen awhile left hot sticky sat porch read barney stopped reporty ly noon operation fine
1970,1970_RedNational-0096.txt,wednesday 1 july thursday 2 july 182nd day 183 days come 1970 1970 183rd day 182 days come felt lousy early take john bad resterday breeze work found transit strike humid til late afternoon bud stayed home napped read parch washed lunch chuck stopped ironed changed bed sewed budchardan baker little dadjack golf course hot humid schantz strike still really n't get much done long day hard cathy room sunning dennistad bill went ball game chuck johnkaren went us see stayed chatted john home fireworks forest hills park early hot tired n't carnival got bitten go karens til late watch mosquitoes came back watch ed t.v quite pleasant ad t.v til late quite cool basement basement took olds wheel alignment bolancing stopped church battles said goodby butlers got groceries
1970,1970_RedNational-0097.txt,friday 3 july saturday 4 july 1970 184th day 187 days come independence day 1970 195th day 180 days come hot humed john left early slept everyone john work slept cathy went karen volunteer took dadcathy showd came home read got shoulder sill game went loosened john roared chardons kotschs played karen smaking clank golf got cought rain 3 ing took noble verdic times finished 7 went bad take tues. lotschs dinner bridge picked cathy cleaning nice day karenjohn johnkaren supper chagan see evening cathybill fireworks cathybill went tad went fullers movie tired dinner took ginnybill pleasant time cooler evening
1970,1970_RedNational-0098.txt,sunday 5 july monday 6 july sirth sunday trinity 186th day 179 days come 1970 1970 18th day 118 days come kindof chilly cloudy til noon beautiful clear sunny day bud went church helped left 15 fullers reception new minister got ride office went back home stopping fullers bed cathy went volunteer drop left pinch bud johnmarge went johndonny went play golf orchard hills chardon played golf real nice morning room lot went came lunch john went ball game helped dennes play another batesbud 4 holes headache baked beans karen laid dad home 6 johnkaren went movies fullersdennis stayed visited til late cleaned dinner mastil left overs mess went bed early johnkarens billet cathy read watched movie t.v
1970,1970_RedNational-0099.txt,tuesday 2 july 188th day 177 days come 1970 sunny clear pleasant ded early jack schantz took johncathy go see dr. hare dropped v. repair noble laundry hung cathy go volunteer called say bad shope needs 250 300 work done wgh went noble groceries johnkarens see cathy quiet evening budjohn went golf balls stewart gearelli came visited hour john left pick karen funaris wednesday 3 july 189th day 176 days come 1970 cathyjohn work dadschantz left 15 phone lot read papers mag decided go diet time keeps til lose 18els 10at least helped cathy sew went johnkaren dinner n't stay long went bit got balls worked yard mowed planted shrubs house wesley
1970,1970_RedNational-0100.txt,thursday 2 july 190th day 175 days come 1970 took johncathy went frasers babysit took car rode bike get hair cut washed set rode bike else 's coffee chat day came home sewed ironed cleaned stairs planted stuff rained hard john late packed obirlin cathy went movie severance watched tv made buttonholes bears c.p school visited trine afternoon friday 10 july 191st day 174 days come 1970 cloudy pleasant everything wet dad left early crawled back bed john home til p.m. cathy went volunteer read paper redd house planted plants cathyjohn dad went movie good good time lovely clear night john worked 2:30 am- office move town
1970,1970_RedNational-0101.txt,saturday 11 july 192nd day 173 days come except john everyone slept enjoyed left 7:30 home noon dad fussed around chores shopped noble ironed sewed washed cleaned karen dinner folks got home left cathyjanet night beautiful clear night johnkarens sat talked watched t. cooking tomorrow sunday 12 july orangemens day seventh sunday trinity 1970 183rd day 172 days come sunny quite hot went lotseds play golf chardan lakes nice day lots fun came back dot play cards mother called billcathy karen went movie bed late tired sunburned
1970,1970_RedNational-0102.txt,monday 13 july 194th day 171 days come 1970 cathy sick summer cold john went laters beautiful sunny clear day turned hot afternoon margeginny played golf moreland hills nice went solan lat get food staufers thrift shop came home redd kitchen went store ready go swimmer john called picked work got dinner dadcathy went mayfield motors look s. johnkaren went swimming mad deal new used car came home watched t.v read tuesday 14 july 149th day 16 day come 1970 hot hured john work noon hop hayard got week cathy still cold redding got john big breakfast owran picked got others went bryan childrens home fund raising musical tea nice hot came home went pool swim john home early went later swim cathyjohn karens quiet evening
1970,1970_RedNational-0103.txt,wednesday 15 july thursday 16 july 19th day 148 days come 1970 sun hot hured -- 18 day 16 days come dad rainy cool a.m. got lored went back bed took john windows dad left early office work back noon crawlid back bed phone calls manel said called back afternoon cathys cold better still lopped moter look finally around made phone calls got 9 johncathy bath slept laundry changed beds hung helped cathy get started sew ing went peo luncheon bakers clothes went grocery shopping quick swim 4 washed set nice visit came home hair cleaned house duddys went store sewed fixed dinner john gone work came home came went furing unions ate john celebrate anniversory bud took taxi airport got went karenscathy cain park concert tad baked 2 late john home late job ate went karencathy kinds cookies tomorrownight basement sewing went day turned sunny pleasant sirlown saddle gay time sat porch talked til late dad tired
1970,1970_RedNational-0104.txt,frida druy friday 12 july saturday 18 july dead bird johns window.1970 30 day 161 days come 1970 199th day 166 days come beautiful sunny clear day early gorgeous day everyone slept dad fixed food tonight john got went office rapids running call work refused shopped cleaned upstairs sewed made food cleaned picked helped cathyjohn dadjohn went day helped mow orchard hills played 8 holes back yard dad rode tandem golf beautiful day fun noble get milk cathy came home got dinner raced borrowed calles she't get dips made house cleaned janetcathy ready john went stayed night janetjohn karencathy ball game picnic madsens town home early crowd came dad sat back yard quplicate frasers subbed read talked neighbors real good time late watched t.v dad happed n't left cleaned house feel good fell bed
1970,1970_RedNational-0105.txt,sunday 19 july 200th day 165 days come 1970 lighth sunday trinity cloudy rain slept late johndad played golf chardon dickierob washed read ironed sewed cathy bad mood maped played piano stayed room cooked steak guill dad napped evening read awhile rode bike took walk freida ironed watched t.v visited john got home early monday 20 july 291st day 164 days come 1970 rain rain rain warm johndad went little later usual took cathyrosemary lights hr john slashed around fussed nothing got groceries read played cate phone johnkaren cathy went movie drove took janetjohn went bays dad napped watched t.v suart patchet blew 11:30 stayed chot night cap nice see john blew 12:30 got bed late turned chilly 57- furnace
1970,1970_RedNational-0106.txt,tuesday 21 july 1970 202nd day 163 days come sunny clear dad early dropped windimere way take john crawled back bed cathy woke tell shed dropped contact lens searched vain canceled aye appointment cut clothes home fix food went found cathys lens sewed kared shaker s. picked budbud pathy baked took canterbury play golf henrybill badd fixed supper johnkarens cathymr uniffins janet drove boggshenrys get decided dinner stauffers pleasant evening came home got series phone calls mother called say reunion aug. n't know go bed early wednesday 22 july 1970 203rd day 162 days come sunny clear cool took john work trawled back bed half budcathy slept sewed went idenes found little neightor girl drowned bathtub came home fix food went noble see manuel saw new cookies went janets weeding washed hair housework dad stayed town dinner went ball game central notionof execatives cathy went johnkaren muricarnival man la mancha good dad home got
1970,1970_RedNational-0107.txt,friday 24 july thursday 23 july fioneers day drall 204th day 161 days come 205th day 160 days come 1970 1970 got sunny took johnbud rainy cloudy still warm put cathy went early go new bub cape olds len bro't trip kids n't get took johndad home til 5:15 beat slept big laundry sewed john worked full day picked got groceries checked ep dad 11:15 ate left took cookies noons visited canterbury play golf ruth campbell little invitational load toons came ate dinner laundry sewed walked noble visited johnkaren invited pick v. run dinner cathy ate early better cleaned house helene billdad went visit ted hospital seem came took butherfly dinner saw noons trine ed pretty good spiarts came home came sat porch relaxed watched t.v chatted johnkaren basement watching movie cathybill porch talked neighbors waited bud come home made tired excited 10:30 bed early
1970,1970_RedNational-0108.txt,saturday 25 july 206th day 159 days come 1970 st. james apostle slept hot cate john forgot get called got around dad went centerbury play golf cathybill went tondem brk hike took picnic sewed ironed washed hair id swim pool john got home noon went karens went woods dinner duddybates ther nice crowd home fairly early cathy gone rock concert public hall got home late john bed headache got sunday 25 july st. anne ninth sunday trinity 1970 207th day 148 days come got sunny 88 humed baked bleberry pie cathy still bed dadjohn left play golf chardon lakes home 4:30 sat porch back hurt n't go pool cathy last contact lens bathroom thes time 's impossible find got cleaned went madsens dinner nice played bridge bro't us home cathybill sat back relaxed john home early went bed early hot sticky
1970,1970_RedNational-0109.txt,monday 27 july 1970 208th day 157 days come got sunny back still stuff john went early work dad time cathyrosemary gathered laundry phone cleaned bathrooms mother called theyre reunion next sun sewed day washed hung things sid cathy shopping john home early went karencathy bill watched tv went elsie batchelets church meeting watched tv til late hot sticky night 1 tuesday 28 july 1970 205th day 186 days come got john working cathy slept ironed shopped noble sewed fit cathys clothes went severance fixed food supper went pool
1970,1970_RedNational-0110.txt,wednesday 29 july 1970 210th day -155 days come got sunny early get dad cathydale left ginny trip vermont took girls packed lunch john home went play golf went bridge poured rain john got sooked got dinner ready quiet evening read watched t.v thursday 30 july 1970 217th day -154 days come hot sticky humed sewed day john n't work played golf alone quiet evening john karens planned go pool n't make
1970,1970_RedNational-0111.txt,saturday 1 august friday 31 july 213 day -152 days come 1970 219th day 153 days come 1970 n't get early dad went muggy hunedity 95 hat grange office johnkaren bryan rain john work 8 lake park day baked took bud rapid went noble cerinas shop put away groceries made salad cleaned felt little punk noons woodsmcginners ruth came lunch chatted dinner johnkaren ate sewed laundry porch johnkaren went ran severance got visited til late beautiful things washed hair john clear sunny pleasant day home early picked karen little hot afternoon cooler work got bud went humidity lower night nadeous dinner played bridge real good time home late 8 2 hot
1970,1970_RedNational-0112.txt,sunday 2 august monday 3 august tenth sunday trinity 214th day 151 days come 1970 1970 215th day 150 days come gorgeous day slept late john left john left go pittshur pick dennistad went unpack load dad left chardon play golf kotschs picked 7 catch plane whiledelphia us played right behind felt lousy crawled back bed good nine bad awhile made phone calls kindof 2nd got mad lost ball lte really misty pleasantly cool picked got sunburned went home marge played golf orchard picked food back katch hills 9 holes picnic lunch dinner tv bridge came fun came home talked home early johnkaren let cats got left overs cleaned kitchen put away back rotschs smorgashord dishes last night bed supper got home john fairly early sewed read dad home 11 johnkaren cathy called verment everyone tired mr. washington bretton wood etc
1970,1970_RedNational-0113.txt,tuesday 4 august 216th day 149 days come 1970 johndad took olds fixed went late washed sewed phone john went play golf alone quick dinner worked yard little bit practiced golf watched t.v johnkaren us tired bed fairly early turned cooler great sleeping could n't get car back bad leave another day wednesday 5 august 1970 217th day 148 days come beautiful clear cool sunny day john taken work crawled back bed awhile took dad rapid ironed redd little talked mary aunreardons get cathydole airport jane schantz stopped visit came see cathycathy took get olds got groceries john got home late went karencathy bill baked ovening johnkaren back awhile magain dad watched tv went bed late
1970,1970_RedNational-0114.txt,thursday 6 august transfiguration 218th day 147 days come 1970 sunny clear pleasant cathy slept til noon johndad soon bas touch cold laundry sewed gathered clothes food lake went severance fishers cathybill dadcathy went movie billjohn karendad sore throat cold watched t.v sewed took golf cluby duddys tried get bed early friday 7 august 1970 219th day 146 days come beautiful day john left early go work cathy slept gathered shopping clothes typed suff laurel home noon went reardons give date got instructiond took cathydr hare contact check go town get buffed john mowed front trim paid bills cleaning packing bill afternoon evening johnkarens peter wood stopped dennisbrian peters kept packing cathy baked cake got bed lates
1970,1970_RedNational-0115.txt,saturday 8 august 220th day 145 days come 1970 sunny bright early finish packing cleaning freldo n't come home left 10 good drive arrived unpacked got boat went see aunt pink came back duddys came visited took swim got groceries aunt pink family came little birthday party n't stay long read relaxed got bed fairly early kids played cards coltage visited sunday 2 august eleventh sunday trinity 1970 291st day 144 days come sunny clear beautiful day little windy though john bud played 9 holes golf lunch bathymary tyler walked around lake took little boat went visit pinkdick left visited duddysmomdad came brought goodies storm came real wild one folks left ate blue gills uncle dick gave us visited duddys celebrate dads birthday read evening
1970,1970_RedNational-0116.txt,monday 10 august st lamence 222nd day 143 days come 1970 beautiful clear sunny day fellows played golf windy cleaned cottage drove angola send grandmas glasses get groceries mary i. marybnn cathymike along rade around boat johndad played another 18 holes golf late afternoon johncathy becky conn mary t. went drive bad show mann carky went john read practiced got home late stayed visit cathy home late double feature called joanmarion chase see soon tuesday 11 august 1970 223rd day 142 days come another beautiful day sunny clear warm wind good sking fellows played goly gread sewed visited duddys porch everybody skied rode boat ete good day quiet evening daddykamily se capt cahin dinner duddys came visited til late poured rain foggy cool
1970,1970_RedNational-0117.txt,wednesday 12 august 1970 224th day 141 days come dadjohn played golt lany day went store little beat big one working johncathy went hit golf balls visited 2 jural duddys quiet evening big laundry hung 1 thursday 13 august 1970 5 gorgeores warm clear sunny day dadjohn neightor went play golf mary ann went fresh getables melons later pump broke fixed noon swom bosted skied johnbarco ft wayne arrived johnnce played another 18 holes golf barce drove bud qued chicken duddys celebrate birth day baked apeach shortcake jear chare susan came good visit bed late
1970,1970_RedNational-0118.txt,friday 14 august 226th day 139 days come 1970 got sunny beautiful day slept little later n't rush change went golfing john got 85 dadcathy learning came home rode loat kids skiad swam loaxed johnmike took carky fly back cleveland cathy mary tyler roafed read called karen found trouble margaret read letters sat dock dad fished cathy drove boat got around talked read saturday 15 august 29th day -188 days come assumption b. v. mary 1970 got fellows played golf beautiful day hot sunny gooted skied motherloura say doris bob kids would come tomorrow got groceries got talked duddy weiner roost beans girls walked around store john took cathy play por 3 golf brought back donuts beautiful clear night
1970,1970_RedNational-0119.txt,sunday 16 august tweltth sunday trinity bennington battle day v. 228th day 137 days come 1970 sunny nice day cleaned rottoge johnkaren bus station folks dore 's family arrived lunch cathy mary tyler drove town get film big meal sat talked brated swam visited duddys left play golf soon company left dadjohn cart ran steane 2nd nine quit due darkness came home left overs supper read relaxed made karens bed rall away took boat ride see full moon eclipse moon made kids come see monday 17 august 229th day 136 days come 1970 beautiful day dadjohn left play golf dad came back cathy played goor 3 got groceries donuts woods arrived 2 visited boated swam skied got supper mary ann pooled goodies ginnymrs wynn along bild seemed good time johnkaren played golf read
1970,1970_RedNational-0120.txt,tuesday 18 august 230th day 135 days come 1970 budjohn played golf girls slept drank coffee ate went frank look used cars drove look buddoo caddy decided cathymary liler went town bought monopoly game becky con arrived visit play monopoly visited duddys wed gone sunner capt cabin nice wednesday 19 august 291st day 134 days come 1970 cloudy looked like rain john john played golf rain afternoon read napped sewed relayed boating cool rough con becky back another game monopoly went dad went angola see frank car home called grandma went movie got darry queen milk shake gos home bed early
1970,1970_RedNational-0121.txt,thursday 20 august 1970 232nd day 133 days come sunny warm breezey late noon cool evening dad 5:30 drove cleveland kenn central meeting slept awhile johnkaren took boot store call car johnduddy took chases 10:30 visited took chases car came back cottage kids lunch skied rode boat visited took chases car went angols get johns cadillae picked took car back visited duddyjohn hit golf balls cathymary lyler store got dinner dad called say hed late 8 arrived dot read mail lots mags mary tyler read finished book friday 27 august 233rd day 132 days come 1970 sunny cool clear budjohn play golf got food around lunch made pie redd cottage started pack stuff visited mary anncathy went angola shop lunch rode boat john skied took small boat went 3 basin mary annann stopped store party duddys kids went pidga poc caccamess johns huffler fill back got talked duddymrs colemane til late kids read horsed around cottage cathykaren packed
1970,1970_RedNational-0122.txt,saturday 22 august 234th day 131 days come 1970 cloudy got late raced around get breakfast clean cattage johnkaren mary tyler left early grandmaduddys neat late checked golf course buds last 3 wood luck farm john stuff packed queen mary really helped though got grandmas hoone ate cleaned drove george short visit saw new pup st. bernord puppy came back grandmas rained everyone wel grandpaduddys awagon behind tractor left visited little started back bad rain way got home unpacked ate bite john karencathy phone came said judy depp hospital ill. madsens called us discuds johnkaren traumatice time johndad talked kept inpacking bath fel bed exhousted sunday 23 august thirteenth sunday trinity 1970 235th day 130 days come sunny nice slept
1970,1970_RedNational-0123.txt,monday 24 august st. bartholomew apostle 236th day 129 days come 1970 hot sunny cathy early cedar paint crowd day started huge washing hung ginny came visit washed hair went john get car inspected title licence town ran junk yard parts n't find ahy worked car cathy home late dad tired tuesday 25 august 294th day 128 days come 1970 got sunny finished washing ironing phone rush johncathy loafing dennis visit get groceries john car midas could n't fix called len visited vera back yard phone evening calfee penn central called sorority list
1970,1970_RedNational-0124.txt,wednesday 26 august 238th day 127 days come 1970 beautiful sunny warm day got dad went church clean bitchen circle went market got fruit budjohn left play golf canterbury henry budruth whikeharts lunch mary bates mary voged help cheer delores durracathy hospital see judy came home went pool swim john working car ceased lenvil took put new exhoust brot back sounded great john rushed golf dressed took karen dinner show celebrate birthday cathydad later alone billcathy went hit golf balls thursday 27 august 359th day 186 days come 1970 got sunny little plackie sick cathy took vet way sea would janetjohn really slaved car got shoped good one side little kitty heart defect bad bacteriel infection dinnis came chatted til john got back noble helped johnted walsh stopped went groceries noble dad got home late dinner mon came letter stayed hour made rushing phone calls billjohn karen sat porch awhile got bed early
1970,1970_RedNational-0125.txt,friday 28 august 1970 24th day 125 days come hot sunny john early play golf chardon lakes lynndickie took shopped groceries cathy drove dole see hospitot sarted johns clothes started mark pack fixed johns lunch cleaned stairs went pool swim visited ginny went noble get film got goodies bakery instead fixed dinner dadjohn karenscathy good left janet go movie dad watched football read sewed relaxed saturday 29 august 241st day 124 days come 1970 sunny clear- dad early left play folf landerhaven nadear orven ste kids slept late cathy baked cookies john went noble supple fix car anny went swap shop fair skating rink johns buddies karen dinner dad napped missed johnhank seer euclid beach cathy jonet stayed night went euclid beach found private party envitation carke got mad walked job 1 hank extended job hour lived got us hear
1970,1970_RedNational-0126.txt,sunday 30 august fourteenth sunday trinity 242nd day 123 days come 1970 beautiful clear day kindof hot huned afternoon john worked car cathyjanet late went swap shop fair pm dennisstewars brice called cooked steak karen dinner cathy went movie billdad watched tv porch bad storm lights awhile got bed fairly early started packing john monday 31 august 24th day 7 days come 1970 beautiful sunny clear day quite cool fairly early noble get john keys made got packed offat 10:30 left pillow packaged extra picked marge ginny gay time perfect day cathyjudy picked kitten et gone bike reding ginny ovel evening bill phone calls kids want go state fair janetherbie others exhousted
1970,1970_RedNational-0127.txt,tuesday 1 september wednesday 2 september 1970 245th day 190 days come cool cled 24th day 171 days come heate cathy tad paterly beautiful sunny clear day early late 5:45 catch bus columby redd house shopped baked state tair wild getting cathycathy went forgot set clock ahead afternoon henryhelene came power sun night tried go back went chardon play golf sleep werent successful delightful day played better felt lousy anyway made phone calls 13 lots sand traps bounds read paper jane schany came came home fixed dinner cathy washed hair cathy called janetmr kniffens janet picked greybound station ellentad lots went janet dairy gue phone calls monaged get bed fairly early whit called bud bed fairly early nottl grardkent problems civil suit filed bays upsetting
1970,1970_RedNational-0128.txt,thursday 3 september 246th day 119 days come 1970 cloudy rainy ton worked rush blanks trene came asked go lunch canterbury met groce martingranita delightful time rush work cathytad see pate read afternoon went bill say goody evening dad quiet evening loved kitten called j.b. wrote letters beautiful night warm breeny clear friday 4 september 247th day 118 days come 1970 lovely day artie n't worked rush blanks cathy cleaned room read could n't get house got groceries big laundry hung ironing mending cathybill tried trade bikes decided expensive got part bike dad worked got fixed relaxed read bill came evening got bed early
1970,1970_RedNational-0129.txt,saturday 5 september sunday 6 september 1970 248th day 117 days come fixteenth sunday trinity 1970 249th day 116 days come slept late cathy beautiful hot sunny slept late long talk job big breakfast read paper lounged painting mr. dad worked yard cleaned janet went painted til house cathy read went went market clock dad went goff house orchard hills dickberries got birthday present clark played 9 holes golf new blut golf bog matched good time came back weighted irons nice dropp snack visit called john bud shaker square went sounded good said classes office got gas shopped hard dad napped cleared ironed cat food went cleaners kitchen bed early helped mow lown dad got home got cleaned went fullers dinner bridge kotschsreardons real good time got home late cathy stayed home read
1970,1970_RedNational-0130.txt,monday 7 september labor day 250th day 115 days come 1970 nice day hot breezy little cloudy nice day slept late big breakfast hurric pick marge go chardon play golf met billcathy read got supper bell good round got 129- time low went rotschs eat play cards home early though called john sounded pretty settled tuesday 3 september 251st day 114 days come 1970 sunny hot humed got artie cleaned washed haing gona stopped things cathymr kiffen shopped severance went hts billbad storm nit rained porch browns basement flooded karen came bro't gift lake summer phone lot cathybill worked speech thurs bud helped
1970,1970_RedNational-0131.txt,wednesday 9 september 1970 252nd day 113 days come humed cloudy bud early office cathy slept took shower shopped got hair done went market cathy reading went school health shick ary bill went lunch bridge jane stricklers sun turne beautiful warm sunny day came home found packages cards rushed get one bob fuller went frasers severn nn towlers mill lovely dinner great time home early j.b. called say hid pres myon confirence excited john called cathyjudy car pool called ginny wood bed late big day thursday 10 september 1970 253rd day 112 days come kind cloudy rainy til noon cathy started school drove took janet worked talk dad called say bringing harold chuck along lunch would play golf made lunch went euclid shore church lunch gave talk gave new english bible sun turned warm sunny day cathy full school storles ate early went severance ate late trine stopped took nap dad slept allevening watched t.v cathy got bed fairly early
1970,1970_RedNational-0132.txt,friday 11 september 254th day 171 days come 1970 alsolutely gorgeous day sunny clear ahout 70 -- slight breeze really nice bud went late read paper picked house little got berries ginny went green pidge 9 holes golf real good time home bodids pet craw bugged us surfacing bishop ra held ate manners phone went post office got dinner dadbill came see cathybruce called chatted nice clear night got stomach cramps felt lousy went bed early saturday 12 september old detenders day baitimore md 1970 251 daddut clark bob lucas crawled back bed awhile read paper stopped ella le visited went groceries cleaned house stairs cathybill library town festeval finished cleaning dad cleaned golf shoes watched t.v cleaned basement cathy baked cookies bill back evening watched t.v weltys came bridge got bed fairly early dad beat
1970,1970_RedNational-0133.txt,sunday 13 september sixteenth sunday trinity 256th day 109 days come 1970 looked cloudy rain little golf course kotschs picked us played chardon really good time came back eat cathy ride billmary came dinner us played little bridge lustined records cleaned kitchen tired slept well rained hard night cooler monday 14 september 1970 257th day 108 days come got busy laundry packed cookies mailed john ironing got groceries phone rushing information quiet evening front t.v bill came watched mr. us got bed fairly early
1970,1970_RedNational-0134.txt,tuesday 15 september 258th day 107 days come 1970 muggy rain sunshine phone went store ginny went dalton got materiel pants suit novy sweater made meatballs ax poluck dadcathy got dressed picked lot people drove marie homchis meeting cathydad batched good time home fairly early beautiful full noon mo since saw cooked lake third payment estimated federal income lax due wednesday 16 september ember day 259th day 106 days come 1970 cloudy cooler artie cousin hill rapid work read made phone calls worked yard ironed mended dad mowed lawn read relaxed
1970,1970_RedNational-0135.txt,thursday 17 september friday 18 september u.s. constitution adopted 1787 260th day -105 days come 1970 ember day 1970 261st day 104 days come beautiful day rushed get rained til late afternoon cooler hair surled went severance artie came cleaned patterns went cerebral loads wash shopped helped palsy school pictures clean fixed food dinner fell andry cathybill came home woods duddys came dinner work bud supper pleasant relaxed evening lovely full moon lashmight tone cleaned kitchen got feed rain cleared later roucks late picked church meeting got home early watched tv family
1970,1970_RedNational-0136.txt,saturday 19 september ember day 1970 262nd day -103 days come sunny cool dad left golf dick clarkbob lucas 9 cathy read paper lounged went severance shopped n't buy anything snack dad got home quiet noon dad put tor roof cleaned upstairs went weltyscathy went patt friends see slides trip rurope car balled billbud go sates mills get filled radiate water got home sunday 20 september seventeenth sunday trinity 1970 263rd day 108 days come beautiful day got late rushed get breakfast redd house pack lunch get meat oven get play golf chardon dickberries clark played slow great cathymr kniffens class suchool came back eat cathycurdy see fantasia played bridge john called chatted cynical sinus headache crushed stone dust said hot humed watched t.v got bed late
1970,1970_RedNational-0137.txt,monday 21 september st. mather evangelist 264th day -107 days come 1970 got humed sunny len took olds fixed phone put away dishes gathered laundry ginny came played golf harkview rained went nice came home laundry finished supper wrote letters ironed dad sat porch lestening football game gots browns tuesday 22 september 1970 265th day 100 days come hot sunny mowed yard laundry baked cookies wanted paint roof rained dried nesterday phone drove laurel oper house interesting got home late took ella leruth ginny maricile jane parchandad porch cathy long talk bed 1
1970,1970_RedNational-0138.txt,wednesday 23 september first day autumn 266th day 29 days come 1970 sunny burned hot around early went circle meeting margirite reicharts went market got ann peaches grabbed panduch johns bot cookies left send cookies ax bridge helen richardsons nice time stopped leave peaches mary aune stopped delores durras minutes cathy baking cookies got home fixed dinner went dad went church calls made stormed n't rain much came home talked read paper thursday 24 september 267th day 28 days come 1970 left 2 funny hot humed drove took trene canterbury played gill really chore bad thene made us wood fairway tought putt greing great finished lunch marge thelma rush chatted trine shopped pro shop bought skit got home 4:15 cathy arrived shed redden judy sears order read paper dad gone landerhaven boys got home late took cards rouchs watched t.v john called wants go band och warren bill said ho
1970,1970_RedNational-0139.txt,friday 25 september saturday 26 september 26th day 1 days come 1970 359th day 36 days come 1970 cloudy humed artie called dad early landephaven cancel crowled back bed golf nadear jim green ate bud stayed home go get cathy slept awhile read paper wrly check dr. venarscathy cleared kitchen finished drove school grocery shopping putting tar porch roof mopped phone cleaned house rob kitchencathy went paint called wanted us go new england mr. kniffens kitchen dad next week cathy went came home fixed lunch euclid v. hts game drove showered got hair done dad took janettad napped sewed watched footbal phone long time gullers came cathy got stomach upset visit sat porch lounged around rest day talked practiced putting played lotschs came played cards cat bed early us rain started 5 kept night night got bed late
1970,1970_RedNational-0140.txt,sunday 27 september eighteenth sunday trinity 270th day 25 days come 1970 cloudy cool til noon sun samp went church dull buddr venar found pretty rotten shope car tissue probably need operation long bean new medication cathy went litrary went orchard hills rotacks wet chilly fun came home watched football game ate light snack quiet evening cut home tags cathys campaign sec stsident council monday 28 september 271st day 34 days come 1970 cool clear sunny read papers phone famigated cathys room cate brought gleas something biting washed dad intectinal upset watched tv football game cathy joined us fell asleep chair got bed late
1970,1970_RedNational-0141.txt,tuesday 29 september wednesday 30 september st. michael angels 272nd day 23 days come 1970 1970 213rd day 22 days come cool cloudy got late start quite cool planned lot goofed around day wrote picked ginny went marked letters redd upstairs talked phone paid bills went phone bud feeling quite droopy bud stopped new dicine bugging istill get flea powder cats entestinal troubles bud came grocery shopping noble home little early cathy sewed little ironed watched annous sident louned t.v election got call saying last crushed went janets evening called john usual unto social self went severance noon got bill mercers wedding gift rob birthday gift robert baby gift went check baby gift little extra shopping
1970,1970_RedNational-0142.txt,thursday 1 october missouri day mo jewish new year-rosh hashana 1970 274th day 31 days come clear cool sunny dad slept went late kasha shonne anyway got hair done visited mcgennis made phone calls went severance church cerinaginnys little chatted cathybud home early snack basement watched t.v dickie came get cathyruth play golf t.v bed friday 2 october 1970 275th day 30 days come sunny warmer felt lousy church shopping way home taking bud rapid bute breakfast cleared kitchen little rest house went town got new golf shoes met bud came rapid together changed stopped sandwich started rain drove rolling greens golf course waited til stopped pouring went played 18 holes golf came home tired cathy left hts show game decided stay home take nap cramps legs acked walking cathyjanels watched t.v bed late john went columbus warned driving old car
1970,1970_RedNational-0143.txt,saturday 3 october st. theress 276th day 89 days come 1970 slept sunny bud decided stay home read paper cathy came home went cebrary dadginny w. went orchard hills play golf got cought rain sleet stuck wild stopped woods fe minutes big supper quiet evening home relaxed read t.v laundry cathy dale overnight visited room sunday 4 october st. francis assist nineteenth sunday trinity 24th day 6 days come 1970 sunny clear cool cathydale went church surprise dad picked kotschs went back rolling greens golf walked way mostly new shoes really tired went rotschcathy came visited mary played bridge came home fill bed
